Filename,(Grammar,Spelling),Word Count,Average Sentence Length,Function Word Count,FWratio
PHL_PTJ_001_B1_2.txt,(0, 0),215,17,87,0.404651162791
PHL_PTJ_002_B1_2.txt,(0, 7),259,18,109,0.420849420849
PHL_PTJ_003_B1_2.txt,(0, 0),220,16,93,0.422727272727
PHL_PTJ_004_B1_2.txt,(0, 0),206,25,85,0.412621359223
PHL_PTJ_005_B1_2.txt,(0, 0),209,29,95,0.454545454545
PHL_PTJ_006_B1_2.txt,(2, 6),284,23,126,0.443661971831
PHL_PTJ_007_B1_2.txt,(0, 0),254,15,98,0.385826771654
PHL_PTJ_008_B1_2.txt,(0, 1),216,15,84,0.388888888889
PHL_PTJ_009_B1_2.txt,(0, 10),291,26,127,0.436426116838
PHL_PTJ_010_B1_2.txt,(0, 6),233,15,92,0.394849785408
PHL_PTJ_011_B1_1.txt,(0, 0),215,17,99,0.460465116279
PHL_PTJ_012_B1_2.txt,(0, 0),215,19,91,0.423255813953
PHL_PTJ_013_B1_1.txt,(1, 0),291,22,131,0.450171821306
