Filename,(Grammar,Spelling),Word Count,Average Sentence Length,Function Word Count,FWratio
KOR_PTJ_001_A2_0.txt,(0, 0),232,11,83,0.35775862069
KOR_PTJ_002_B1_2.txt,(2, 3),201,11,70,0.348258706468
KOR_PTJ_003_B1_1.txt,(0, 0),215,10,69,0.320930232558
KOR_PTJ_004_B2_0.txt,(0, 4),269,17,104,0.386617100372
KOR_PTJ_005_A2_0.txt,(1, 0),232,17,94,0.405172413793
KOR_PTJ_006_A2_0.txt,(1, 0),202,50,61,0.30198019802
KOR_PTJ_007_A2_0.txt,(0, 7),298,29,111,0.372483221477
KOR_PTJ_008_B1_1.txt,(0, 0),275,12,101,0.367272727273
KOR_PTJ_009_B1_1.txt,(0, 0),209,10,79,0.377990430622
KOR_PTJ_010_B1_2.txt,(3, 1),208,10,87,0.418269230769
KOR_PTJ_011_B1_2.txt,(0, 0),208,14,76,0.365384615385
KOR_PTJ_012_B1_2.txt,(0, 3),205,10,74,0.360975609756
KOR_PTJ_013_B2_0.txt,(0, 0),225,11,91,0.404444444444
KOR_PTJ_014_B1_1.txt,(0, 0),200,14,86,0.43
KOR_PTJ_015_B1_1.txt,(0, 10),265,11,93,0.350943396226
KOR_PTJ_016_B1_1.txt,(0, 0),200,13,65,0.325
KOR_PTJ_017_B1_1.txt,(0, 0),216,10,80,0.37037037037
